Algorithm,Function,Instance,Dimension,ERT,min_ERT,RELERT
dm-CMA-ES_Gissler,20,4,3,32173.84,458.48,70.17501308672134
dm-CMA-ES_Gissler,20,4,5,103625.52777777778,5855.166666666667,17.698134600969702
dm-CMA-ES_Gissler,20,4,10,1085652.9830508474,74530.03448275862,14.566650754763794
dm-CMA-ES_Gissler,20,5,2,3151.8823529411766,153.5,20.53343552404675
dm-CMA-ES_Gissler,20,5,3,28430.185185185186,458.48,62.00965186089946
dm-CMA-ES_Gissler,20,5,5,64775.380952380954,5855.166666666667,11.062944001431378
dm-CMA-ES_Gissler,20,5,10,439702.5254237288,74530.03448275862,5.8996688848365855
dm-CMA-ES_Gissler,21,1,2,127.0,93.44444444444444,1.3590963139120096
dm-CMA-ES_Gissler,21,1,3,19623.5,152.64285714285714,128.55825924192794
dm-CMA-ES_Gissler,21,1,5,inf,285.93333333333334,1000000.0
dm-CMA-ES_Gissler,21,1,10,133776.26923076922,432.94736842105266,308.98968093661745
dm-CMA-ES_Gissler,21,2,2,4672.6,93.44444444444444,50.00404280618312
dm-CMA-ES_Gissler,21,2,3,339.1875,152.64285714285714,2.2220987365465605
dm-CMA-ES_Gissler,21,2,5,514.4736842105264,285.93333333333334,1.799278447926765
dm-CMA-ES_Gissler,21,2,10,23980.260869565216,432.94736842105266,55.38839734035243
dm-CMA-ES_Gissler,21,3,2,1016.0,93.44444444444444,10.872770511296077
dm-CMA-ES_Gissler,21,3,3,297.1666666666667,152.64285714285714,1.9468101700202778
dm-CMA-ES_Gissler,21,3,5,7029.153846153846,285.93333333333334,24.58319134817153
dm-CMA-ES_Gissler,21,3,10,22925.90322580645,432.94736842105266,52.953095221288905
dm-CMA-ES_Gissler,21,4,2,715.3076923076923,93.44444444444444,7.654898015183389
dm-CMA-ES_Gissler,21,4,3,2613.0,152.64285714285714,17.118390266729058
dm-CMA-ES_Gissler,21,4,5,5721.733333333334,285.93333333333334,20.010725110748428
dm-CMA-ES_Gissler,21,4,10,1001.1481481481482,432.94736842105266,2.312401509216486
dm-CMA-ES_Gissler,21,5,2,38475.0,93.44444444444444,411.7419738406659
dm-CMA-ES_Gissler,21,5,3,5307.071428571428,152.64285714285714,34.76789892372485
dm-CMA-ES_Gissler,21,5,5,124805.5294117647,285.93333333333334,436.48471465993714
dm-CMA-ES_Gissler,21,5,10,inf,432.94736842105266,1000000.0
dm-CMA-ES_Gissler,22,1,2,157.30769230769232,91.5,1.7192097519966374
dm-CMA-ES_Gissler,22,1,3,299.0769230769231,191.33333333333334,1.563119807022246
dm-CMA-ES_Gissler,22,1,5,inf,418.55555555555554,1000000.0
dm-CMA-ES_Gissler,22,1,10,inf,2093.6153846153848,1000000.0
dm-CMA-ES_Gissler,22,2,2,387.3333333333333,91.5,4.233151183970856
dm-CMA-ES_Gissler,22,2,3,2451.1428571428573,191.33333333333334,12.810851169736187
dm-CMA-ES_Gissler,22,2,5,inf,418.55555555555554,1000000.0
dm-CMA-ES_Gissler,22,2,10,inf,2093.6153846153848,1000000.0
dm-CMA-ES_Gissler,22,3,2,200.375,91.5,2.189890710382514
dm-CMA-ES_Gissler,22,3,3,168219.5,191.33333333333334,879.1959930313589
dm-CMA-ES_Gissler,22,3,5,6468.652173913043,418.55555555555554,15.454703893076026
dm-CMA-ES_Gissler,22,3,10,inf,2093.6153846153848,1000000.0
dm-CMA-ES_Gissler,22,4,2,5319.090909090909,91.5,58.13214108296076
dm-CMA-ES_Gissler,22,4,3,26411.11111111111,191.33333333333334,138.03716608594655
dm-CMA-ES_Gissler,22,4,5,487.0,418.55555555555554,1.1635253517387842
dm-CMA-ES_Gissler,22,4,10,inf,2093.6153846153848,1000000.0
dm-CMA-ES_Gissler,22,5,2,908.1111111111111,91.5,9.924711596842744
dm-CMA-ES_Gissler,22,5,3,6142.333333333333,191.33333333333334,32.10278745644599
dm-CMA-ES_Gissler,22,5,5,inf,418.55555555555554,1000000.0
dm-CMA-ES_Gissler,22,5,10,inf,2093.6153846153848,1000000.0
dm-CMA-ES_Gissler,23,1,2,3499.9333333333334,542.8260869565217,6.447614470698171
dm-CMA-ES_Gissler,23,1,3,2360.525,1097.6818181818182,2.150463787320386
dm-CMA-ES_Gissler,23,1,5,21390.362068965518,2303.3835616438355,9.286495929362301
dm-CMA-ES_Gissler,23,1,10,228713.86666666667,33065.43965517241,6.9170066707668605
dm-CMA-ES_Gissler,23,2,2,5316.875,542.8260869565217,9.79480376451742
dm-CMA-ES_Gissler,23,2,3,9739.325,1097.6818181818182,8.872630336659903
dm-CMA-ES_Gissler,23,2,5,54304.48387096774,2303.3835616438355,23.575962238878155
dm-CMA-ES_Gissler,23,2,10,757031.1340206185,33065.43965517241,22.894936281368828
dm-CMA-ES_Gissler,23,3,2,1291.4347826086957,542.8260869565217,2.379094913896676
dm-CMA-ES_Gissler,23,3,3,7116.302325581395,1097.6818181818182,6.483028330895303
dm-CMA-ES_Gissler,23,3,5,189361.609375,2303.3835616438355,82.2101939634665
dm-CMA-ES_Gissler,23,3,10,inf,33065.43965517241,1000000.0
dm-CMA-ES_Gissler,23,4,2,9286.26923076923,542.8260869565217,17.10726410153723
dm-CMA-ES_Gissler,23,4,3,22083.095238095237,1097.6818181818182,20.117938433810725
dm-CMA-ES_Gissler,23,4,5,14634.948275862069,2303.3835616438355,6.353674012250775
dm-CMA-ES_Gissler,23,4,10,256043.35135135136,33065.43965517241,7.7435338535200335
dm-CMA-ES_Gissler,23,5,2,2768.3125,542.8260869565217,5.09981477773328
dm-CMA-ES_Gissler,23,5,3,8182.901960784314,1097.6818181818182,7.4547121262683715
dm-CMA-ES_Gissler,23,5,5,61659.617647058825,2303.3835616438355,26.76914894845162
dm-CMA-ES_Gissler,23,5,10,180507.64705882352,33065.43965517241,5.459103188745497
dm-CMA-ES_Gissler,24,1,2,inf,525.5555555555555,1000000.0
dm-CMA-ES_Gissler,24,1,3,inf,6952.75,1000000.0
dm-CMA-ES_Gissler,24,1,5,inf,102048.92307692308,1000000.0
dm-CMA-ES_Gissler,24,1,10,inf,695303.2166666667,1000000.0
dm-CMA-ES_Gissler,24,2,2,inf,525.5555555555555,1000000.0
dm-CMA-ES_Gissler,24,2,3,inf,6952.75,1000000.0
dm-CMA-ES_Gissler,24,2,5,inf,102048.92307692308,1000000.0
dm-CMA-ES_Gissler,24,2,10,inf,695303.2166666667,1000000.0
dm-CMA-ES_Gissler,24,3,2,75237.0,525.5555555555555,143.1570824524313
dm-CMA-ES_Gissler,24,3,3,inf,6952.75,1000000.0
dm-CMA-ES_Gissler,24,3,5,inf,102048.92307692308,1000000.0
dm-CMA-ES_Gissler,24,3,10,inf,695303.2166666667,1000000.0
dm-CMA-ES_Gissler,24,4,2,inf,525.5555555555555,1000000.0
dm-CMA-ES_Gissler,24,4,3,inf,6952.75,1000000.0
dm-CMA-ES_Gissler,24,4,5,inf,102048.92307692308,1000000.0
dm-CMA-ES_Gissler,24,4,10,inf,695303.2166666667,1000000.0
dm-CMA-ES_Gissler,24,5,2,3490.125,525.5555555555555,6.640829809725159
dm-CMA-ES_Gissler,24,5,3,inf,6952.75,1000000.0
dm-CMA-ES_Gissler,24,5,5,inf,102048.92307692308,1000000.0
dm-CMA-ES_Gissler,24,5,10,inf,695303.2166666667,1000000.0
s-CMA-ES_Gissler,1,1,2,130.77777777777777,57.5,2.2743961352657003
s-CMA-ES_Gissler,1,1,3,210.5,72.66666666666667,2.896788990825688
s-CMA-ES_Gissler,1,1,5,497.9024390243902,76.66666666666667,6.494379639448567
s-CMA-ES_Gissler,1,1,10,1403.9166666666667,104.0,13.499198717948719
s-CMA-ES_Gissler,1,2,2,145.5,57.5,2.5304347826086957
s-CMA-ES_Gissler,1,2,3,219.4090909090909,72.66666666666667,3.019391159299416
s-CMA-ES_Gissler,1,2,5,453.48275862068965,76.66666666666667,5.914992503748126
s-CMA-ES_Gissler,1,2,10,1094.65,104.0,10.52548076923077
s-CMA-ES_Gissler,1,3,2,149.0,57.5,2.591304347826087
s-CMA-ES_Gissler,1,3,3,269.35,72.66666666666667,3.706651376146789
s-CMA-ES_Gissler,1,3,5,563.030303030303,76.66666666666667,7.343873517786561
s-CMA-ES_Gissler,1,3,10,1270.142857142857,104.0,12.212912087912088
s-CMA-ES_Gissler,1,4,2,178.47368421052633,57.5,3.1038901601830666
s-CMA-ES_Gissler,1,4,3,353.64,72.66666666666667,4.866605504587155
s-CMA-ES_Gissler,1,4,5,517.0,76.66666666666667,6.743478260869565
s-CMA-ES_Gissler,1,4,10,1007.3958333333334,104.0,9.686498397435898
s-CMA-ES_Gissler,1,5,2,219.52941176470588,57.5,3.817902813299233
s-CMA-ES_Gissler,1,5,3,313.07142857142856,72.66666666666667,4.30832241153342
s-CMA-ES_Gissler,1,5,5,527.3846153846154,76.66666666666667,6.878929765886287
s-CMA-ES_Gissler,1,5,10,1168.531914893617,104.0,11.235883797054012
s-CMA-ES_Gissler,2,1,2,559.2941176470588,109.11111111111111,5.125913501856954
s-CMA-ES_Gissler,2,1,3,835.9444444444445,162.6875,5.138344645067657
s-CMA-ES_Gissler,2,1,5,2337.9375,209.21428571428572,11.17484636394674
s-CMA-ES_Gissler,2,1,10,13633.58695652174,524.5384615384615,25.991586806684648
s-CMA-ES_Gissler,2,2,2,603.9,109.11111111111111,5.534725050916497
s-CMA-ES_Gissler,2,2,3,716.76,162.6875,4.405747214752209
s-CMA-ES_Gissler,2,2,5,2577.8709677419356,209.21428571428572,12.321677551514885
s-CMA-ES_Gissler,2,2,10,9154.807017543859,524.5384615384615,17.453071011595565
s-CMA-ES_Gissler,2,3,2,603.9285714285714,109.11111111111111,5.5349869071865
s-CMA-ES_Gissler,2,3,3,1811.6666666666667,162.6875,11.135868869253425
s-CMA-ES_Gissler,2,3,5,2569.0285714285715,209.21428571428572,12.279412768863093
s-CMA-ES_Gissler,2,3,10,7688.348314606742,524.5384615384615,14.657358570155102
s-CMA-ES_Gissler,2,4,2,410.0,109.11111111111111,3.7576374745417516
s-CMA-ES_Gissler,2,4,3,1063.6666666666667,162.6875,6.538097067486234
s-CMA-ES_Gissler,2,4,5,1893.75,209.21428571428572,9.051724137931034
s-CMA-ES_Gissler,2,4,10,10483.020408163266,524.5384615384615,19.985227350949177
s-CMA-ES_Gissler,2,5,2,1009.4166666666666,109.11111111111111,9.251272912423625
s-CMA-ES_Gissler,2,5,3,749.7,162.6875,4.608221283134845
s-CMA-ES_Gissler,2,5,5,3407.0,209.21428571428572,16.284738818709457
s-CMA-ES_Gissler,2,5,10,10258.75,524.5384615384615,19.557669746297112
s-CMA-ES_Gissler,3,1,2,9407.09090909091,233.5,40.287327233794045
s-CMA-ES_Gissler,3,1,3,2010.2272727272727,413.0769230769231,4.86647198239377
s-CMA-ES_Gissler,3,1,5,56008.10810810811,734.4285714285714,76.26079687935358
s-CMA-ES_Gissler,3,1,10,inf,1869.25,1000000.0
s-CMA-ES_Gissler,3,2,2,3134.0833333333335,233.5,13.422198429693077
s-CMA-ES_Gissler,3,2,3,37840.53333333333,413.0769230769231,91.60650527622595
s-CMA-ES_Gissler,3,2,5,45307.27272727273,734.4285714285714,61.69050945164542
s-CMA-ES_Gissler,3,2,10,inf,1869.25,1000000.0
s-CMA-ES_Gissler,3,3,2,10215.117647058823,233.5,43.74782718226477
s-CMA-ES_Gissler,3,3,3,22430.88888888889,413.0769230769231,54.301965652803645
s-CMA-ES_Gissler,3,3,5,inf,734.4285714285714,1000000.0
s-CMA-ES_Gissler,3,3,10,inf,1869.25,1000000.0
s-CMA-ES_Gissler,3,4,2,5946.5,233.5,25.466809421841543
s-CMA-ES_Gissler,3,4,3,17035.380952380954,413.0769230769231,41.24021459608052
s-CMA-ES_Gissler,3,4,5,28401.894736842107,734.4285714285714,38.67209942771732
s-CMA-ES_Gissler,3,4,10,inf,1869.25,1000000.0
s-CMA-ES_Gissler,3,5,2,1353.4705882352941,233.5,5.7964479153545785
s-CMA-ES_Gissler,3,5,3,21819.130434782608,413.0769230769231,52.82098615496721
s-CMA-ES_Gissler,3,5,5,58936.346153846156,734.4285714285714,80.24789400445887
s-CMA-ES_Gissler,3,5,10,inf,1869.25,1000000.0
s-CMA-ES_Gissler,4,1,2,43905.0,155.0,283.258064516129
s-CMA-ES_Gissler,4,1,3,inf,1604.0666666666666,1000000.0
s-CMA-ES_Gissler,4,1,5,inf,3494.625,1000000.0
s-CMA-ES_Gissler,4,1,10,inf,7937.846153846154,1000000.0
s-CMA-ES_Gissler,4,2,2,47912.21428571428,155.0,309.1110599078341
s-CMA-ES_Gissler,4,2,3,inf,1604.0666666666666,1000000.0
s-CMA-ES_Gissler,4,2,5,inf,3494.625,1000000.0
s-CMA-ES_Gissler,4,2,10,inf,7937.846153846154,1000000.0
s-CMA-ES_Gissler,4,3,2,3628.6666666666665,155.0,23.410752688172042
s-CMA-ES_Gissler,4,3,3,inf,1604.0666666666666,1000000.0
s-CMA-ES_Gissler,4,3,5,inf,3494.625,1000000.0
s-CMA-ES_Gissler,4,3,10,inf,7937.846153846154,1000000.0
s-CMA-ES_Gissler,4,4,2,24495.0,155.0,158.03225806451613
s-CMA-ES_Gissler,4,4,3,inf,1604.0666666666666,1000000.0
s-CMA-ES_Gissler,4,4,5,inf,3494.625,1000000.0
s-CMA-ES_Gissler,4,4,10,inf,7937.846153846154,1000000.0
s-CMA-ES_Gissler,4,5,2,44306.78571428572,155.0,285.8502304147466
s-CMA-ES_Gissler,4,5,3,inf,1604.0666666666666,1000000.0
s-CMA-ES_Gissler,4,5,5,inf,3494.625,1000000.0
s-CMA-ES_Gissler,4,5,10,inf,7937.846153846154,1000000.0
s-CMA-ES_Gissler,5,1,2,78.0,3.0,26.0
s-CMA-ES_Gissler,5,1,3,71.0,11.0,6.454545454545454
s-CMA-ES_Gissler,5,1,5,489.0,20.0,24.45
s-CMA-ES_Gissler,5,1,10,1880.0,30.0,62.666666666666664
s-CMA-ES_Gissler,5,2,2,73.0,3.0,24.333333333333332
s-CMA-ES_Gissler,5,2,3,172.0,11.0,15.636363636363637
s-CMA-ES_Gissler,5,2,5,203.0,20.0,10.15
s-CMA-ES_Gissler,5,2,10,1083.0,30.0,36.1
s-CMA-ES_Gissler,5,3,2,110.0,3.0,36.666666666666664
s-CMA-ES_Gissler,5,3,3,173.0,11.0,15.727272727272727
s-CMA-ES_Gissler,5,3,5,145.0,20.0,7.25
s-CMA-ES_Gissler,5,3,10,660.0,30.0,22.0
s-CMA-ES_Gissler,5,4,2,59.0,3.0,19.666666666666668
s-CMA-ES_Gissler,5,4,3,164.0,11.0,14.909090909090908
s-CMA-ES_Gissler,5,4,5,329.0,20.0,16.45
s-CMA-ES_Gissler,5,4,10,1051.0,30.0,35.03333333333333
s-CMA-ES_Gissler,5,5,2,123.0,3.0,41.0
s-CMA-ES_Gissler,5,5,3,60.0,11.0,5.454545454545454
s-CMA-ES_Gissler,5,5,5,266.0,20.0,13.3
s-CMA-ES_Gissler,5,5,10,801.0,30.0,26.7
s-CMA-ES_Gissler,6,1,2,346.74074074074076,152.73684210526315,2.2701840365520587
s-CMA-ES_Gissler,6,1,3,842.2692307692307,292.70588235294116,2.877527516695523
s-CMA-ES_Gissler,6,1,5,1258.5205479452054,775.7222222222222,1.622385580678486
s-CMA-ES_Gissler,6,1,10,4243.14953271028,2582.548387096774,1.6430087249905532
s-CMA-ES_Gissler,6,2,2,461.0,152.73684210526315,3.018263266712612
s-CMA-ES_Gissler,6,2,3,781.1538461538462,292.70588235294116,2.6687329953005197
s-CMA-ES_Gissler,6,2,5,1592.8909090909092,775.7222222222222,2.0534295182723175
s-CMA-ES_Gissler,6,2,10,3780.6304347826085,2582.548387096774,1.4639146564191516
s-CMA-ES_Gissler,6,3,2,344.0769230769231,152.73684210526315,2.2527434660446377
s-CMA-ES_Gissler,6,3,3,803.2083333333334,292.70588235294116,2.74407991693462
s-CMA-ES_Gissler,6,3,5,1284.396551724138,775.7222222222222,1.6557428869895068
s-CMA-ES_Gissler,6,3,10,2939.980582524272,2582.548387096774,1.1384029035867602
s-CMA-ES_Gissler,6,4,2,599.6296296296297,152.73684210526315,3.925900400745336
s-CMA-ES_Gissler,6,4,3,683.4761904761905,292.70588235294116,2.335027178073802
s-CMA-ES_Gissler,6,4,5,1562.5396825396826,775.7222222222222,2.0143031071914552
s-CMA-ES_Gissler,6,4,10,3298.1454545454544,2582.548387096774,1.2770895101226483
s-CMA-ES_Gissler,6,5,2,426.9166666666667,152.73684210526315,2.795112566046405
s-CMA-ES_Gissler,6,5,3,631.625,292.70588235294116,2.157882837620579
s-CMA-ES_Gissler,6,5,5,1280.8169014084508,775.7222222222222,1.6511282837035104
s-CMA-ES_Gissler,6,5,10,3769.125,2582.548387096774,1.4594595860552844
s-CMA-ES_Gissler,7,1,2,194.5,94.0,2.0691489361702127
s-CMA-ES_Gissler,7,1,3,323.14285714285717,209.66666666666666,1.5412218941630709
s-CMA-ES_Gissler,7,1,5,2016.1666666666667,376.125,5.360363354381301
s-CMA-ES_Gissler,7,1,10,20468.25,2405.5,8.508937850758677
s-CMA-ES_Gissler,7,2,2,349.0,94.0,3.7127659574468086
s-CMA-ES_Gissler,7,2,3,1320.7142857142858,209.66666666666666,6.299114240290711
s-CMA-ES_Gissler,7,2,5,835.1666666666666,376.125,2.220449761825634
s-CMA-ES_Gissler,7,2,10,16065.75,2405.5,6.67875701517356
s-CMA-ES_Gissler,7,3,2,239.5,94.0,2.547872340425532
s-CMA-ES_Gissler,7,3,3,596.8571428571429,209.66666666666666,2.846695434930729
s-CMA-ES_Gissler,7,3,5,5001.222222222223,376.125,13.296702485137182
s-CMA-ES_Gissler,7,3,10,20054.0,2405.5,8.336728330908334
s-CMA-ES_Gissler,7,4,2,199.0,94.0,2.117021276595745
s-CMA-ES_Gissler,7,4,3,651.8571428571429,209.66666666666666,3.1090165796048153
s-CMA-ES_Gissler,7,4,5,3016.3333333333335,376.125,8.019497064362469
s-CMA-ES_Gissler,7,4,10,12518.166666666666,2405.5,5.2039769971592875
s-CMA-ES_Gissler,7,5,2,474.3636363636364,94.0,5.04642166344294
s-CMA-ES_Gissler,7,5,3,835.5,209.66666666666666,3.98489666136725
s-CMA-ES_Gissler,7,5,5,3953.3333333333335,376.125,10.510690151766921
s-CMA-ES_Gissler,7,5,10,14314.75,2405.5,5.950841820827271
s-CMA-ES_Gissler,8,1,2,1014.4,133.5,7.598501872659176
s-CMA-ES_Gissler,8,1,3,1454.7916666666667,228.33333333333334,6.3713503649635035
s-CMA-ES_Gissler,8,1,5,4032.3478260869565,849.55,4.746451446162035
s-CMA-ES_Gissler,8,1,10,9349.58024691358,1572.6923076923076,5.9449519789619245
s-CMA-ES_Gissler,8,2,2,235.58823529411765,133.5,1.7647058823529411
s-CMA-ES_Gissler,8,2,3,1134.7692307692307,228.33333333333334,4.969792251544076
s-CMA-ES_Gissler,8,2,5,4653.133333333333,849.55,5.477174190257587
s-CMA-ES_Gissler,8,2,10,17482.753623188404,1572.6923076923076,11.1164488677647
s-CMA-ES_Gissler,8,3,2,573.8125,133.5,4.2982209737827715
s-CMA-ES_Gissler,8,3,3,1027.4642857142858,228.33333333333334,4.499843587069865
s-CMA-ES_Gissler,8,3,5,4665.133333333333,849.55,5.491299315323799
s-CMA-ES_Gissler,8,3,10,10485.0,1572.6923076923076,6.666911225238445
s-CMA-ES_Gissler,8,4,2,2634.3529411764707,133.5,19.73298083278255
s-CMA-ES_Gissler,8,4,3,1458.3333333333333,228.33333333333334,6.3868613138686126
s-CMA-ES_Gissler,8,4,5,2446.7804878048782,849.55,2.8800900333174955
s-CMA-ES_Gissler,8,4,10,13272.675324675325,1572.6923076923076,8.439460954794779
s-CMA-ES_Gissler,8,5,2,1987.3870967741937,133.5,14.886794732390964
s-CMA-ES_Gissler,8,5,3,1047.054054054054,228.33333333333334,4.585638192937463
s-CMA-ES_Gissler,8,5,5,1746.3243243243244,849.55,2.0555874572707014
s-CMA-ES_Gissler,8,5,10,21862.542372881355,1572.6923076923076,13.9013475591811
s-CMA-ES_Gissler,9,1,2,3760.8,144.9,25.954451345755693
s-CMA-ES_Gissler,9,1,3,915.3888888888889,326.9375,2.799889547356571
s-CMA-ES_Gissler,9,1,5,2824.6666666666665,639.3,4.418374263517389
s-CMA-ES_Gissler,9,1,10,17212.6875,1951.0,8.822494874423372
s-CMA-ES_Gissler,9,2,2,360.15384615384613,144.9,2.485533789881616
s-CMA-ES_Gissler,9,2,3,1105.7727272727273,326.9375,3.3822144210215326
s-CMA-ES_Gissler,9,2,5,5329.868421052632,639.3,8.337038043254548
s-CMA-ES_Gissler,9,2,10,12788.308641975309,1951.0,6.5547455878909835
s-CMA-ES_Gissler,9,3,2,955.421052631579,144.9,6.59365805818895
s-CMA-ES_Gissler,9,3,3,1760.551724137931,326.9375,5.384979465916057
s-CMA-ES_Gissler,9,3,5,3262.8125,639.3,5.103726732363523
s-CMA-ES_Gissler,9,3,10,10759.55357142857,1951.0,5.514891630665592
s-CMA-ES_Gissler,9,4,2,641.578947368421,144.9,4.427736006683375
s-CMA-ES_Gissler,9,4,3,1274.0384615384614,326.9375,3.896886902048439
s-CMA-ES_Gissler,9,4,5,9147.564102564103,639.3,14.30871907174113
s-CMA-ES_Gissler,9,4,10,15661.869565217392,1951.0,8.027611258440487
s-CMA-ES_Gissler,9,5,2,464.57142857142856,144.9,3.206152026027802
s-CMA-ES_Gissler,9,5,3,1971.55,326.9375,6.030357484228637
s-CMA-ES_Gissler,9,5,5,5640.756097560976,639.3,8.823331921728416
s-CMA-ES_Gissler,9,5,10,13734.112903225807,1951.0,7.039524809444289
s-CMA-ES_Gissler,10,1,2,445.25,138.125,3.223529411764706
s-CMA-ES_Gissler,10,1,3,861.85,160.66666666666666,5.3642116182572614
s-CMA-ES_Gissler,10,1,5,2029.5333333333333,235.7,8.610663272521567
s-CMA-ES_Gissler,10,1,10,11237.884615384615,1066.5,10.537163258682245
s-CMA-ES_Gissler,10,2,2,1082.5,138.125,7.83710407239819
s-CMA-ES_Gissler,10,2,3,2342.777777777778,160.66666666666666,14.581604426002768
s-CMA-ES_Gissler,10,2,5,2648.310344827586,235.7,11.235936974236683
s-CMA-ES_Gissler,10,2,10,9769.76119402985,1066.5,9.160582460412424
s-CMA-ES_Gissler,10,3,2,926.3846153846154,138.125,6.706856943961016
s-CMA-ES_Gissler,10,3,3,736.6521739130435,160.66666666666666,4.584972036803175
s-CMA-ES_Gissler,10,3,5,2384.266666666667,235.7,10.11568377881488
s-CMA-ES_Gissler,10,3,10,9802.333333333334,1066.5,9.191123613064542
s-CMA-ES_Gissler,10,4,2,749.7647058823529,138.125,5.4281607665690705
s-CMA-ES_Gissler,10,4,3,997.1428571428571,160.66666666666666,6.206283343212804
s-CMA-ES_Gissler,10,4,5,3050.032258064516,235.7,12.94031505330724
s-CMA-ES_Gissler,10,4,10,7937.0952380952385,1066.5,7.442189627843637
s-CMA-ES_Gissler,10,5,2,957.6666666666666,138.125,6.933333333333333
s-CMA-ES_Gissler,10,5,3,1054.6315789473683,160.66666666666666,6.564096964402708
s-CMA-ES_Gissler,10,5,5,2263.9166666666665,235.7,9.605077075378306
s-CMA-ES_Gissler,10,5,10,12047.32,1066.5,11.296127519924989
s-CMA-ES_Gissler,11,1,2,829.5,127.75,6.493150684931507
s-CMA-ES_Gissler,11,1,3,803.0714285714286,133.3846153846154,6.020720052726973
s-CMA-ES_Gissler,11,1,5,2823.230769230769,222.0,12.717255717255716
s-CMA-ES_Gissler,11,1,10,4962.282051282052,277.46153846153845,17.884576286849647
s-CMA-ES_Gissler,11,2,2,740.5,127.75,5.796477495107632
s-CMA-ES_Gissler,11,2,3,838.2857142857143,133.3846153846154,6.28472565496787
s-CMA-ES_Gissler,11,2,5,2224.259259259259,222.0,10.019185852519184
s-CMA-ES_Gissler,11,2,10,4716.0888888888885,277.46153846153845,16.997270738995162
s-CMA-ES_Gissler,11,3,2,585.7272727272727,127.75,4.584949297278064
s-CMA-ES_Gissler,11,3,3,625.68,133.3846153846154,4.690795847750865
s-CMA-ES_Gissler,11,3,5,1518.0,222.0,6.837837837837838
s-CMA-ES_Gissler,11,3,10,6605.298245614035,277.46153846153845,23.80617610007831
s-CMA-ES_Gissler,11,4,2,470.7857142857143,127.75,3.6852110707296615
s-CMA-ES_Gissler,11,4,3,896.2222222222222,133.3846153846154,6.719082404203511
s-CMA-ES_Gissler,11,4,5,1518.5,222.0,6.84009009009009
s-CMA-ES_Gissler,11,4,10,5794.583333333333,277.46153846153845,20.88427594492191
s-CMA-ES_Gissler,11,5,2,743.75,127.75,5.821917808219178
s-CMA-ES_Gissler,11,5,3,818.4375,133.3846153846154,6.135921280276817
s-CMA-ES_Gissler,11,5,5,1518.1052631578948,222.0,6.838311996206733
s-CMA-ES_Gissler,11,5,10,4475.055555555556,277.46153846153845,16.128561747219912
s-CMA-ES_Gissler,12,1,2,585.25,121.4,4.820840197693575
s-CMA-ES_Gissler,12,1,3,2857.891304347826,317.8695652173913,8.990767336889618
s-CMA-ES_Gissler,12,1,5,2255.6060606060605,838.4090909090909,2.690340652389988
s-CMA-ES_Gissler,12,1,10,7997.504451038576,991.2333333333333,8.068235986520405
s-CMA-ES_Gissler,12,2,2,952.1971830985915,121.4,7.843469383019699
s-CMA-ES_Gissler,12,2,3,2392.3478260869565,317.8695652173913,7.526193407194638
s-CMA-ES_Gissler,12,2,5,2513.214285714286,838.4090909090909,2.9975990396158467
s-CMA-ES_Gissler,12,2,10,7034.782608695652,991.2333333333333,7.096999638863018
s-CMA-ES_Gissler,12,3,2,778.9,121.4,6.415980230642504
s-CMA-ES_Gissler,12,3,3,6859.0,317.8695652173913,21.578033100807
s-CMA-ES_Gissler,12,3,5,2672.012195121951,838.4090909090909,3.187002889275301
s-CMA-ES_Gissler,12,3,10,2944.9506172839506,991.2333333333333,2.9709963519695504
s-CMA-ES_Gissler,12,4,2,1179.7826086956522,121.4,9.718143399469952
s-CMA-ES_Gissler,12,4,3,1060.3806451612904,317.8695652173913,3.3358986238147557
s-CMA-ES_Gissler,12,4,5,4457.38219895288,838.4090909090909,5.316476463917775
s-CMA-ES_Gissler,12,4,10,11363.864583333334,991.2333333333333,11.464368883882033
s-CMA-ES_Gissler,12,5,2,1463.4297872340426,121.4,12.054611097479757
s-CMA-ES_Gissler,12,5,3,914.4545454545455,317.8695652173913,2.8768232178162423
s-CMA-ES_Gissler,12,5,5,3302.328402366864,838.4090909090909,3.9388031906788292
s-CMA-ES_Gissler,12,5,10,8184.373684210526,991.2333333333333,8.256757928718962
